order_id,customer_id,product_id,payment_id,date_id,quantity,revenue
2774,995,62,1,365,2,280.00
69,963,63,4,303,4,160.00
2086,212,64,5,84,1,2400.00
1817,651,65,3,87,4,3150.00
1640,843,66,3,125,4,1760.00
1675,83,67,4,160,4,720.00
2670,761,68,1,138,2,2800.00
569,946,69,1,349,2,3510.00
543,66,70,4,264,2,600.00
2632,993,71,2,245,2,1280.00
2484,800,72,3,65,2,1600.00
2087,62,73,2,332,4,3870.00
2709,375,74,1,258,1,760.00
2931,854,75,2,49,3,1600.00
679,633,76,3,190,1,1800.00
1604,79,77,4,257,1,4230.00
2476,155,78,2,6,1,3680.00
54,330,79,3,360,1,1440.00
922,299,80,3,355,1,8000.00
1210,731,81,3,10,4,1320.00
558,181,82,2,66,4,4320.00
708,892,83,4,25,1,320.00
20,264,84,2,253,3,8800.00
787,918,85,5,95,4,1350.00
1702,906,86,5,151,3,3720.00
1713,870,87,4,208,4,960.00
57,203,88,5,62,4,4800.00
2637,317,89,5,286,1,570.00
2760,511,90,4,162,4,800.00
1758,486,91,4,330,3,1280.00
1353,884,92,1,247,1,10400.00
2386,380,93,3,150,3,1380.00
763,186,94,1,103,4,1080.00
1705,883,95,4,326,2,1600.00
2827,749,96,5,119,4,5600.00
1530,259,97,4,13,4,1620.00
2847,783,98,1,358,3,1560.00
1943,595,99,1,138,4,1920.00
1671,444,100,3,149,2,1500.00
1504,301,101,1,38,3,930.00
1935,523,102,4,302,1,2720.00
1801,80,103,3,273,4,320.00
1506,115,104,1,362,4,2800.00
2250,341,105,3,86,4,2100.00
1500,326,106,1,240,4,2520.00
20,405,107,1,294,1,720.00
716,224,108,3,122,2,1800.00
624,81,109,4,235,4,3510.00
2567,768,110,2,22,2,1000.00
1662,185,111,2,273,4,960.00
2508,557,112,2,256,3,2200.00
1253,218,113,5,188,1,5160.00
2518,767,114,2,98,2,1160.00
2257,193,115,4,350,3,800.00
1152,481,116,2,299,2,1300.00
195,686,117,2,40,4,5640.00
2517,581,118,2,72,4,3960.00
294,954,119,3,187,1,480.00
489,487,120,5,97,2,4500.00
2577,292,121,5,193,1,660.00
228,134,122,3,295,3,280.00
1257,775,123,4,276,4,320.00
72,42,124,1,203,2,1700.00
2211,183,125,4,352,3,1350.00
255,504,126,2,291,1,1320.00
1391,479,127,1,211,4,720.00
2014,372,128,5,38,4,5700.00
265,620,129,5,108,4,570.00
463,715,130,1,147,3,600.00
2667,892,131,4,106,1,640.00
478,378,132,3,334,2,8400.00
2309,975,133,3,326,4,690.00
1767,403,134,2,7,2,2280.00
1288,61,135,1,324,2,800.00
1054,837,136,1,52,2,2300.00
2261,355,137,3,180,4,810.00
102,679,138,2,151,1,2760.00
131,46,139,1,131,2,960.00
1241,938,140,3,155,4,7500.00
2317,996,141,4,116,3,930.00
1675,566,142,1,26,4,1080.00
1297,509,143,2,258,4,640.00
2422,528,144,2,185,4,10800.00
1791,458,145,3,41,1,4200.00
1994,417,146,1,70,3,4960.00
805,743,147,5,115,4,480.00
2315,84,148,1,100,1,5800.00
2714,301,149,4,13,4,4680.00
1125,986,150,5,20,4,200.00
166,902,1,2,2,4,1320.00
2682,537,2,5,141,4,560.00
1904,723,3,4,138,4,480.00
2896,889,4,3,24,3,700.00
56,457,5,2,277,1,900.00
158,435,6,1,282,4,1320.00
735,22,7,2,288,4,960.00
1218,695,8,2,70,1,1800.00
616,973,9,2,113,4,570.00
77,870,10,2,270,4,600.00
1213,384,11,4,141,4,1280.00
2429,524,12,1,140,2,3300.00
2428,343,13,2,143,1,1380.00
1441,321,14,1,310,4,760.00
2836,995,15,1,256,1,800.00
1308,161,16,3,360,2,2600.00
2991,187,17,5,56,4,810.00
1012,995,18,5,304,2,3680.00
1001,195,19,5,98,2,960.00
776,382,20,1,188,1,3000.00
92,230,21,1,219,4,1860.00
416,726,22,2,322,4,1080.00
2349,253,23,5,300,2,320.00
1357,355,24,3,10,4,3400.00
2787,706,25,4,217,3,4200.00
954,874,26,3,162,4,3720.00
2307,233,27,5,215,2,240.00
643,887,28,4,106,1,5700.00
1229,458,29,1,340,2,3510.00
1205,319,30,2,358,3,600.00
1438,186,31,3,325,4,320.00
447,98,32,1,333,2,4200.00
2594,25,33,3,207,1,3870.00
2769,19,34,2,205,4,720.00
2715,83,35,4,92,1,400.00
1970,209,36,1,269,2,2300.00
609,654,37,4,123,3,2820.00
951,140,38,4,112,2,1560.00
2864,65,39,3,36,1,960.00
316,652,40,5,276,4,5000.00
1317,834,41,5,279,2,1320.00
254,522,42,2,75,4,680.00
2857,273,43,3,257,4,640.00
1310,525,44,2,358,4,10800.00
1862,386,45,1,64,3,1800.00
543,386,46,2,278,3,3360.00
2670,546,47,1,243,1,720.00
542,736,48,1,177,1,8700.00
2394,308,49,1,287,3,570.00
1014,177,50,5,298,2,4000.00
402,941,51,2,248,2,640.00
1997,42,52,2,340,1,1200.00
1467,515,53,1,361,3,690.00
2662,981,54,2,98,3,2320.00
1410,565,55,3,133,3,1600.00
771,892,56,4,281,4,2400.00
1518,833,57,4,269,3,1620.00
693,684,58,4,213,3,5280.00
1204,245,59,1,129,3,960.00
973,150,60,4,158,4,4000.00
2626,748,61,1,116,1,1860.00
1769,159,62,1,234,1,840.00
691,982,63,2,54,1,640.00
1296,368,64,3,225,2,2400.00
1957,60,65,2,190,3,2100.00
2527,274,66,5,144,2,1760.00
2052,425,67,1,33,1,960.00
1985,702,68,3,185,4,2800.00
1718,989,69,2,56,1,4680.00
1842,148,70,5,11,2,600.00
2391,269,71,5,349,4,960.00
2539,73,72,5,333,1,4800.00
2831,822,73,2,336,4,1290.00
448,469,74,5,30,3,1520.00
1203,87,75,2,325,4,400.00
960,245,76,2,212,1,7200.00
1929,839,77,2,291,1,4230.00
1243,265,78,1,220,4,920.00
2730,419,79,2,207,3,1920.00
2141,615,80,5,295,1,8000.00
706,800,81,2,20,2,1320.00
2901,336,82,4,322,1,3240.00
917,422,83,1,252,4,320.00
2574,405,84,3,14,4,2200.00
2181,503,85,2,59,4,1350.00
874,833,86,2,342,4,2480.00
197,407,87,5,351,2,720.00
320,735,88,2,208,4,2400.00
1872,542,89,5,200,1,1710.00
2708,954,90,1,163,1,800.00
1019,9,91,1,36,2,1280.00
1786,678,92,4,361,1,7800.00
2814,701,93,4,128,3,1380.00
1994,305,94,3,265,1,360.00
2964,878,95,3,175,1,400.00
1810,426,96,2,119,3,5600.00
2217,655,97,1,120,2,1620.00
570,11,98,3,138,2,520.00
2951,741,99,4,193,2,960.00
1993,221,100,1,327,1,500.00
1851,66,101,3,72,3,930.00
95,759,102,4,81,1,1360.00
2244,687,103,1,327,4,640.00
963,198,104,1,194,3,1400.00
2019,529,105,4,199,4,3150.00
987,935,106,4,230,1,2520.00
1144,329,107,3,190,1,960.00
1017,916,108,3,24,3,900.00
326,525,109,2,331,3,2340.00
1671,293,110,4,34,1,1000.00
623,786,111,2,61,4,320.00
2041,143,112,4,344,3,3300.00
2555,523,113,1,264,2,5160.00
2050,429,114,1,67,3,3480.00
233,612,115,5,110,1,400.00
2476,605,116,3,339,4,1300.00
2950,334,117,4,215,4,1410.00
1456,920,118,1,345,2,3960.00
942,654,119,2,244,2,1920.00
2667,66,120,4,40,3,3000.00
2053,4,121,5,294,1,660.00
2643,636,122,3,278,1,840.00
53,915,123,3,316,4,160.00
2349,272,124,1,89,1,1700.00
736,762,125,1,26,1,900.00
48,619,126,1,132,3,880.00
1445,499,127,1,276,3,960.00
1007,160,128,4,177,1,5700.00
1757,708,129,4,290,3,1710.00
1629,690,130,5,14,3,1200.00
669,691,131,4,309,4,1280.00
2004,755,132,4,211,3,2100.00
292,985,133,4,76,1,690.00
2716,337,134,5,301,1,2280.00
1339,371,135,3,165,3,400.00
2842,84,136,3,228,2,2300.00
693,916,137,5,244,3,1620.00
625,671,138,4,227,4,3680.00
206,34,139,5,257,3,480.00
860,332,140,4,359,3,7500.00
2747,475,141,4,255,3,3720.00
2905,963,142,5,241,3,4320.00
2007,715,143,3,251,3,480.00
2671,592,144,2,243,2,5400.00
309,629,145,5,103,4,3150.00
2388,863,146,5,15,2,1240.00
2271,764,147,3,162,3,720.00
2750,7,148,2,143,1,5800.00
1354,197,149,4,205,4,4680.00
1914,568,150,5,333,4,200.00
2138,913,1,3,140,3,330.00
1073,621,2,1,102,2,840.00
2070,272,3,2,232,2,480.00
154,490,4,2,1,1,2100.00
1997,510,5,3,83,2,1350.00
407,535,6,2,267,4,440.00
2533,976,7,2,292,4,480.00
415,480,8,5,173,2,2700.00
464,722,9,1,207,2,1140.00
281,710,10,2,77,1,1800.00
864,622,11,2,129,1,320.00
1236,755,12,3,158,3,2200.00
1059,587,13,5,221,2,690.00
2633,729,14,1,314,2,3040.00
2964,667,15,2,312,1,400.00
2088,775,16,4,218,3,2600.00
2607,294,17,5,155,3,1620.00
1302,944,18,3,95,1,1840.00
127,909,19,3,133,3,1440.00
2440,977,20,3,106,1,4500.00
446,651,21,5,33,1,3720.00
608,445,22,4,275,4,2160.00
2126,682,23,2,134,4,640.00
682,622,24,3,99,1,5100.00
1643,77,25,4,174,1,2100.00
451,795,26,3,79,3,4960.00
533,48,27,4,143,4,960.00
1148,992,28,5,26,4,3800.00
572,783,29,2,134,4,4680.00
346,867,30,5,123,3,600.00
2541,425,31,3,234,2,640.00
1247,8,32,4,343,2,6300.00
2351,688,33,1,139,3,5160.00
293,503,34,2,215,2,1080.00
1186,31,35,5,272,4,1600.00
2688,864,36,4,205,4,9200.00
1664,208,37,2,92,1,5640.00
31,419,38,1,22,1,1040.00
1569,503,39,5,76,1,960.00
1023,538,40,4,263,3,10000.00
1311,639,41,5,184,4,1320.00
1311,770,42,3,134,1,680.00
1412,266,43,5,283,1,320.00
553,982,44,2,305,1,2700.00
2621,247,45,4,120,4,1800.00
1540,634,46,4,90,2,3360.00
2123,710,47,3,363,3,480.00
853,9,48,1,340,1,8700.00
2507,329,49,1,256,1,1140.00
1313,167,50,3,35,4,2000.00
2017,515,51,3,89,3,1280.00
981,659,52,2,211,4,600.00
650,47,53,3,282,1,1380.00
2829,942,54,5,207,1,2320.00
2216,906,55,2,304,1,1200.00
1819,51,56,3,10,4,800.00
2310,701,57,1,318,4,810.00
2169,10,58,5,133,1,5280.00
1495,70,59,5,23,3,1440.00
1558,939,60,1,314,4,4000.00
2286,145,61,3,272,2,3720.00
2535,783,62,2,197,3,280.00
591,463,63,4,84,4,160.00
2869,259,64,3,122,2,1200.00
2743,493,65,4,44,2,4200.00
2223,283,66,1,34,4,440.00
1340,542,67,2,76,4,240.00
1550,386,68,2,270,3,4200.00
159,641,69,1,111,2,4680.00
2235,800,70,4,155,4,2400.00
2265,240,71,5,350,4,320.00
529,813,72,3,90,3,3200.00
2469,118,73,1,85,4,2580.00
995,602,74,1,98,2,2280.00
1321,209,75,4,361,4,1600.00
161,657,76,1,236,4,3600.00
257,442,77,5,162,2,2820.00
57,858,78,2,216,1,1840.00
1896,733,79,4,236,4,1440.00
1341,321,80,2,130,4,8000.00
1129,280,81,2,182,3,1320.00
2198,778,82,4,48,3,2160.00
1788,595,83,1,57,1,480.00
770,555,84,1,131,4,8800.00
1740,566,85,1,276,3,900.00
2267,19,86,5,24,4,1240.00
2012,227,87,1,337,2,480.00
2113,46,88,1,160,4,9600.00
2631,751,89,1,132,2,570.00
213,138,90,3,351,2,800.00
2580,308,91,5,316,2,960.00
120,156,92,4,299,1,2600.00
948,180,93,5,76,1,1380.00
2766,729,94,5,72,2,360.00
2256,279,95,1,315,4,1600.00
1627,195,96,2,54,3,2800.00
51,30,97,1,146,3,1620.00
1569,631,98,3,10,2,2080.00
5,519,99,3,145,1,1920.00
2123,933,100,3,326,4,1500.00
759,589,101,1,57,1,2790.00
1622,782,102,2,28,3,1360.00
1313,979,103,3,350,1,320.00
2676,220,104,3,165,4,2100.00
2998,216,105,1,277,3,2100.00
1915,826,106,2,215,2,2520.00
2122,379,107,4,265,2,480.00
2358,915,108,2,120,4,900.00
106,159,109,4,348,3,3510.00
457,809,110,3,183,3,1000.00
2488,514,111,1,313,1,960.00
174,383,112,4,197,2,4400.00
1609,291,113,5,128,1,1290.00
1501,413,114,3,209,1,1160.00
819,886,115,4,139,1,400.00
2899,117,116,4,25,2,1300.00
1020,975,117,5,126,1,5640.00
1319,839,118,5,308,3,2640.00
1873,660,119,3,53,2,1920.00
1674,461,120,4,281,4,3000.00
1470,35,121,4,153,4,990.00
333,741,122,2,230,1,560.00
679,343,123,1,53,3,480.00
1395,330,124,2,102,3,3400.00
2163,635,125,1,53,3,450.00
2904,823,126,2,209,1,880.00
1834,665,127,3,168,4,720.00
776,53,128,3,104,4,7600.00
1925,515,129,4,254,3,1710.00
483,162,130,2,49,3,600.00
987,393,131,5,254,3,960.00
2045,409,132,5,277,4,6300.00
896,268,133,3,150,3,1380.00
1854,30,134,2,143,1,760.00
1676,342,135,1,52,3,1200.00
607,200,136,2,129,3,9200.00
2458,332,137,1,1,2,810.00
202,151,138,3,110,4,1840.00
585,928,139,1,176,1,1920.00
340,265,140,5,41,3,7500.00
2321,705,141,2,330,4,3720.00
884,75,142,3,78,3,2160.00
2898,775,143,5,199,4,320.00
1339,124,144,2,7,2,2700.00
904,871,145,3,235,4,2100.00
681,55,146,3,293,1,4960.00
210,91,147,2,342,4,960.00
2791,779,148,1,64,3,5800.00
2080,645,149,1,289,3,1170.00
1815,323,150,4,8,3,400.00
835,950,1,5,262,4,330.00
2628,129,2,1,252,2,1120.00
1158,186,3,4,105,1,640.00
1731,502,4,4,141,3,2800.00
921,79,5,3,48,1,1800.00
467,467,6,5,339,1,880.00
2742,355,7,1,36,2,720.00
3000,109,8,3,142,2,1800.00
166,80,9,2,337,4,2280.00
735,835,10,3,254,1,1800.00
130,106,11,2,244,1,960.00
517,698,12,5,281,4,2200.00
2385,36,13,4,313,4,2760.00
2913,51,14,2,205,4,760.00
1597,157,15,1,170,4,800.00
2643,97,16,5,330,4,2600.00
1040,936,17,4,139,4,3240.00
2733,242,18,3,235,4,920.00
2341,808,19,4,24,1,1920.00
554,990,20,2,363,4,6000.00
1568,674,21,4,355,2,1860.00
1668,618,22,3,94,1,2160.00
1265,234,23,5,298,2,320.00
2518,32,24,4,41,3,6800.00
686,669,25,4,105,2,2100.00
1905,983,26,1,34,2,4960.00
630,340,27,1,116,2,960.00
1804,164,28,1,210,4,3800.00
2197,321,29,3,24,1,2340.00
1288,92,30,1,208,2,800.00
2548,334,31,1,216,3,320.00
960,930,32,4,237,1,8400.00
446,939,33,2,150,2,2580.00
2473,55,34,5,307,4,720.00
4,565,35,5,150,3,1200.00
2202,575,36,4,232,1,9200.00
2727,920,37,5,216,2,5640.00
1804,237,38,2,71,4,1560.00
789,671,39,3,294,2,960.00
908,728,40,4,169,1,2500.00
2540,497,41,5,83,2,1320.00
558,481,42,5,288,2,2040.00
2657,587,43,2,227,2,480.00
2296,270,44,1,168,1,5400.00
2953,98,45,3,137,2,450.00
1158,206,46,5,271,1,840.00
2790,923,47,5,130,2,480.00
946,244,48,2,229,2,8700.00
1840,925,49,4,55,2,1710.00
1154,386,50,4,263,2,1000.00
638,443,51,3,204,1,960.00
2378,194,52,3,132,1,600.00
1551,198,53,3,218,3,2070.00
1986,719,54,4,323,3,2320.00
2322,940,55,2,23,1,1200.00
222,198,56,4,84,4,2400.00
625,393,57,2,189,3,1620.00
1794,222,58,2,334,3,2640.00
2627,343,59,1,145,3,960.00
407,280,60,5,45,3,4000.00
2969,625,61,1,328,1,1860.00
2906,628,62,2,102,3,840.00
43,222,63,1,240,1,320.00
12,668,64,2,228,1,4800.00
2367,414,65,4,94,1,1050.00
777,803,66,2,282,1,880.00
2054,147,67,4,347,3,720.00
1387,150,68,2,128,3,2800.00
1313,324,69,2,208,4,4680.00
1744,313,70,5,61,2,1200.00
1639,747,71,1,86,4,960.00
130,990,72,5,44,1,3200.00
958,551,73,4,120,2,2580.00
1874,295,74,3,37,3,1520.00
672,297,75,5,64,2,1200.00
2817,749,76,5,140,1,5400.00
386,134,77,2,3,1,5640.00
495,975,78,2,355,3,2760.00
491,834,79,4,325,2,960.00
1864,2,80,1,258,1,4000.00
2338,634,81,5,94,4,330.00
1585,102,82,5,116,4,1080.00
65,842,83,1,69,3,160.00
1465,423,84,4,355,4,6600.00
1846,54,85,3,351,3,1350.00
313,318,86,2,158,2,2480.00
2321,811,87,4,81,4,960.00
2021,730,88,4,344,4,4800.00
531,881,89,5,260,4,1710.00
197,593,90,4,17,4,600.00
2699,873,91,4,261,3,960.00
2565,133,92,1,35,1,7800.00
1447,603,93,3,9,2,690.00
2750,474,94,4,247,3,1080.00
736,550,95,1,148,4,1200.00
1969,111,96,3,216,1,2800.00
1510,858,97,4,113,1,810.00
241,968,98,3,34,3,520.00
756,110,99,4,235,4,480.00
1740,262,100,3,18,3,1500.00
308,885,101,1,338,2,2790.00
869,569,102,5,62,4,680.00
2022,113,103,3,133,1,640.00
2299,229,104,5,194,1,700.00
2165,556,105,4,148,1,3150.00
2482,123,106,1,102,1,840.00
4,390,107,5,205,4,240.00
2110,168,108,4,52,3,900.00
1117,298,109,2,348,3,2340.00
425,443,110,4,224,3,3000.00
522,908,111,1,135,4,1280.00
2170,172,112,4,336,3,4400.00
309,679,113,1,139,3,1290.00
1745,592,114,2,102,4,4640.00
1955,289,115,3,208,2,400.00
2725,905,116,5,105,1,2600.00
1203,107,117,2,125,3,2820.00
1107,358,118,4,121,3,1320.00
1289,996,119,4,169,1,1920.00
795,942,120,5,273,4,4500.00
1415,304,121,1,222,3,1320.00
2514,782,122,2,231,4,1120.00
2390,166,123,3,257,1,640.00
2276,186,124,4,256,3,5100.00
1355,410,125,4,87,1,1800.00
2314,403,126,4,105,2,1760.00
242,952,127,3,264,1,240.00
1624,270,128,4,294,4,7600.00
1851,587,129,1,242,1,1140.00
666,284,130,4,331,2,1800.00
1193,62,131,1,138,3,960.00
1524,639,132,4,156,1,4200.00
829,399,133,1,229,3,1380.00
1994,373,134,5,86,3,760.00
2633,47,135,3,312,2,1600.00
1538,213,136,3,363,2,9200.00
1569,813,137,3,13,3,1620.00
1966,242,138,2,179,3,920.00
1235,722,139,2,260,2,480.00
2512,106,140,1,276,3,5000.00
2546,10,141,3,178,4,930.00
2867,349,142,5,122,1,1080.00
2660,828,143,3,333,1,640.00
2595,799,144,3,222,4,5400.00
657,65,145,4,47,3,4200.00
803,818,146,2,354,4,1240.00
940,390,147,1,322,2,240.00
2965,278,148,3,101,1,11600.00
1339,952,149,3,85,4,4680.00
1127,431,150,1,303,1,800.00
430,102,1,1,30,1,990.00
1645,905,2,5,249,4,1120.00
1740,579,3,1,13,3,320.00
33,779,4,5,352,1,1400.00
2260,889,5,1,92,3,1800.00
2432,692,6,1,17,1,1320.00
1973,422,7,1,152,3,240.00
1102,623,8,1,68,4,3600.00
2337,229,9,5,124,2,1140.00
63,994,10,5,200,1,1200.00
309,229,11,5,178,4,320.00
599,400,12,2,291,4,3300.00
756,702,13,4,242,1,690.00
199,612,14,5,167,3,760.00
1977,832,15,1,148,2,400.00
1533,984,16,2,352,3,2600.00
972,215,17,1,318,1,2430.00
2304,113,18,2,353,1,1840.00
1451,449,19,4,224,3,1440.00
2894,4,20,1,225,3,4500.00
499,873,21,5,254,4,1860.00
2928,909,22,4,131,4,3240.00
673,303,23,5,107,4,640.00
595,590,24,2,365,4,5100.00
1737,865,25,3,121,4,2100.00
2143,134,26,3,86,3,1240.00
1079,131,27,3,172,3,960.00
2870,462,28,3,297,3,3800.00
214,586,29,4,293,4,4680.00
563,54,30,4,130,3,400.00
1029,908,31,3,303,3,960.00
77,412,32,5,247,2,2100.00
1137,489,33,2,25,2,5160.00
725,505,34,4,175,4,1080.00
1873,565,35,5,19,2,1600.00
671,449,36,3,188,4,6900.00
490,572,37,2,50,3,2820.00
1195,736,38,3,73,3,520.00
664,574,39,2,108,4,960.00
1651,470,40,4,30,2,5000.00
2050,442,41,1,168,4,990.00
468,611,42,3,38,4,1360.00
222,965,43,4,41,3,320.00
2337,683,44,1,124,2,5400.00
2861,977,45,1,67,4,1350.00
2472,107,46,1,357,3,2520.00
2821,861,47,3,300,3,960.00
917,948,48,5,95,4,5800.00
1099,719,49,3,119,1,1710.00
196,248,50,1,170,1,3000.00
1143,120,51,3,339,2,960.00
2779,998,52,2,18,3,2400.00
2426,251,53,5,141,2,690.00
140,1,54,5,112,4,4640.00
232,51,55,1,350,3,1600.00
1850,804,56,1,154,3,3200.00
166,949,57,3,17,2,1620.00
368,656,58,5,211,1,1320.00
2513,1000,59,3,156,3,480.00
1406,46,60,5,353,2,4000.00
1665,985,61,2,120,4,1860.00
436,681,62,5,290,1,1120.00
1563,776,63,2,95,2,640.00
1932,418,64,1,193,1,1200.00
2225,965,65,3,35,3,1050.00
1874,717,66,4,142,4,1760.00
775,456,67,3,53,1,720.00
1389,459,68,5,58,1,5600.00
336,972,69,3,251,4,2340.00
2619,473,70,4,109,2,1200.00
868,202,71,1,35,1,1280.00
2324,910,72,2,142,2,1600.00
117,693,73,2,242,2,2580.00
2638,394,74,2,175,2,2280.00
1707,188,75,2,214,1,800.00
1261,824,76,5,297,2,1800.00
2246,597,77,4,329,2,4230.00
2589,75,78,4,258,1,2760.00
628,810,79,3,246,1,1440.00
672,594,80,2,260,3,2000.00
2701,968,81,1,287,3,330.00
1488,860,82,5,173,4,1080.00
981,970,83,5,156,3,320.00
1076,616,84,1,57,4,4400.00
2244,493,85,2,226,2,900.00
733,297,86,4,314,1,3720.00
459,788,87,3,12,3,720.00
1325,640,88,5,165,3,9600.00
565,487,89,5,318,4,570.00
1452,978,90,3,88,4,800.00
570,615,91,3,249,4,640.00
1297,893,92,1,59,2,10400.00
206,373,93,4,64,4,2760.00
425,806,94,4,221,1,360.00
1725,149,95,1,238,1,400.00
1774,845,96,3,260,1,11200.00
2653,719,97,5,198,4,3240.00
1522,25,98,4,339,4,1040.00
1632,483,99,4,167,4,960.00
2273,850,100,5,115,3,1000.00
1962,302,101,3,302,2,3720.00
1130,977,102,4,309,4,1360.00
1167,188,103,4,108,1,640.00
54,398,104,5,177,3,2100.00
348,817,105,4,84,4,4200.00
560,934,106,1,270,2,2520.00
218,453,107,1,314,1,240.00
2044,706,108,3,116,1,2700.00
2749,614,109,2,278,4,4680.00
194,574,110,4,235,1,1000.00
1992,170,111,5,279,2,1280.00
532,919,112,1,199,3,1100.00
2352,671,113,1,364,4,5160.00
1236,467,114,1,34,1,3480.00
583,363,115,2,24,3,1600.00
2593,472,116,4,151,4,3900.00
2023,587,117,5,291,1,5640.00
1490,941,118,2,86,3,5280.00
1049,767,119,4,229,4,1920.00
1694,899,120,4,106,1,3000.00
2818,428,121,2,116,3,330.00
2808,200,122,1,124,1,840.00
2714,534,123,5,65,1,480.00
2262,84,124,1,196,1,3400.00
1701,517,125,5,317,3,1800.00
450,218,126,4,200,4,880.00
2320,531,127,2,27,2,720.00
2814,870,128,3,26,3,3800.00
671,653,129,3,5,2,1140.00
2712,480,130,4,361,4,1200.00
1976,904,131,3,363,2,1280.00
2328,585,132,3,78,2,8400.00
323,158,133,3,309,4,2070.00
2042,494,134,3,234,4,2280.00
2391,839,135,4,177,1,1200.00
721,216,136,2,49,3,6900.00
683,318,137,5,211,1,810.00
2979,671,138,2,315,1,1840.00
205,374,139,4,74,1,960.00
677,774,140,1,231,3,2500.00
1035,670,141,2,205,4,2790.00
1285,345,142,3,55,2,3240.00
961,429,143,1,225,3,640.00
1672,288,144,4,353,3,10800.00
969,253,145,2,259,3,1050.00
2923,291,146,3,289,2,2480.00
2560,124,147,1,340,2,720.00
1295,449,148,5,142,1,5800.00
1056,771,149,4,250,1,1170.00
401,557,150,2,90,1,600.00
108,218,1,5,87,2,990.00
207,642,2,1,31,2,1120.00
2725,46,3,3,138,2,640.00
2162,284,4,2,159,2,2100.00
782,230,5,2,48,3,900.00
1058,545,6,4,255,2,880.00
1053,659,7,2,79,2,240.00
2235,225,8,5,283,1,2700.00
2163,619,9,5,294,1,1710.00
2356,859,10,5,44,4,1800.00
1335,547,11,2,126,3,960.00
1450,575,12,3,141,3,1100.00
2401,527,13,2,216,2,1380.00
2204,173,14,4,287,4,1520.00
98,40,15,1,142,3,1600.00
197,353,16,3,287,1,3900.00
202,100,17,2,65,1,1620.00
1223,587,18,4,290,4,3680.00
1042,436,19,1,141,3,960.00
1123,736,20,3,208,1,1500.00
1235,488,21,2,203,1,930.00
943,84,22,3,50,1,4320.00
830,984,23,1,179,1,320.00
1859,803,24,1,132,2,5100.00
441,829,25,4,6,4,4200.00
782,788,26,1,153,3,4960.00
906,20,27,1,329,4,960.00
2395,252,28,5,207,1,3800.00
1879,739,29,5,309,4,2340.00
2402,691,30,1,67,4,200.00
2877,54,31,2,287,4,640.00
2751,268,32,3,51,4,2100.00
809,722,33,4,303,3,1290.00
2948,181,34,5,84,2,1080.00
2444,873,35,5,356,1,1200.00
83,105,36,3,321,1,9200.00
1796,687,37,4,48,3,2820.00
650,231,38,3,304,3,1560.00
1947,100,39,3,166,3,1440.00
2213,538,40,3,278,2,7500.00
2708,692,41,4,250,1,1320.00
1164,608,42,5,199,1,2720.00
2845,201,43,1,71,2,640.00
2728,915,44,5,180,4,2700.00
2678,67,45,4,29,2,1800.00
327,921,46,2,224,1,1680.00
125,156,47,4,293,1,960.00
83,635,48,1,200,2,8700.00
2930,865,49,2,133,3,570.00
1932,881,50,3,261,1,3000.00
2042,518,51,3,67,2,1280.00
535,501,52,5,125,4,2400.00
1723,878,53,4,252,2,690.00
1908,581,54,5,90,1,2320.00
1508,186,55,3,201,2,1600.00
1362,921,56,2,166,3,1600.00
64,127,57,3,169,3,2430.00
1187,51,58,1,62,3,5280.00
2708,189,59,2,224,2,1920.00
2009,503,60,3,5,3,3000.00
2601,229,61,3,7,2,1860.00
2938,71,62,3,314,1,840.00
864,372,63,5,309,1,480.00
2353,805,64,4,345,3,3600.00
911,471,65,3,293,3,4200.00
2781,656,66,3,187,1,1760.00
2638,943,67,1,197,2,720.00
882,246,68,2,360,4,2800.00
2476,628,69,4,158,1,3510.00
524,271,70,5,124,1,600.00
1219,20,71,5,127,1,640.00
2034,230,72,1,326,1,6400.00
239,749,73,3,102,4,3870.00
146,641,74,1,137,3,1520.00
2124,460,75,1,181,4,400.00
1164,206,76,5,259,4,5400.00
750,391,77,2,309,3,4230.00
2684,825,78,3,263,2,920.00
915,844,79,2,363,1,960.00
963,711,80,3,302,2,4000.00
1165,73,81,1,280,1,1320.00
2456,367,82,2,286,4,3240.00
1156,295,83,2,261,3,640.00
2125,818,84,5,137,4,8800.00
2565,5,85,3,103,1,900.00
1057,904,86,3,215,3,1240.00
1625,571,87,2,159,2,240.00
283,147,88,3,299,3,2400.00
2506,558,89,2,272,4,570.00
2784,321,90,5,52,1,800.00
595,638,91,3,23,3,640.00
1491,253,92,4,37,1,7800.00
2017,415,93,1,17,1,690.00
1619,273,94,4,333,2,1440.00
697,659,95,3,5,2,800.00
1905,319,96,4,177,2,5600.00
1696,847,97,3,57,1,1620.00
412,721,98,1,290,2,1560.00
2073,738,99,4,318,2,1920.00
2611,737,100,1,58,3,1000.00
487,689,101,5,261,3,1860.00
1886,113,102,4,19,1,2720.00
105,363,103,4,162,1,160.00
1438,935,104,2,136,1,2100.00
2412,61,105,5,98,3,3150.00
2098,874,106,2,264,4,3360.00
2506,630,107,4,119,3,480.00
1170,468,108,1,159,3,900.00
822,194,109,1,55,2,1170.00
1950,894,110,3,334,1,2000.00
1870,115,111,4,60,3,320.00
937,283,112,3,194,1,3300.00
140,596,113,5,146,2,1290.00
1646,154,114,1,53,2,2320.00
2008,305,115,3,242,4,1600.00
2895,262,116,3,103,1,5200.00
1461,439,117,4,125,3,4230.00
